region,f1r1r1,f1r1r2,f1r2,f1r3r1,f1r3r2,f1r3r3,f1r3_3,f1r3_3r1,f1r3_3r2,f1r3_3r3,f1r3_3r4,f1r4,f1r5r1,f1r5r2,f1r6,f1r7,f1r8,f1r9,f1r9_1g1,f1r9_1g2,f1r10,f1r10_1,f1r10_2,f1r10_3,f1r11r1,f1r11r2,f1r12r1,f1r12r2,f1r13r1,f1r13r2,f1r13_1r1g1,f1r13_1r1g2,f1r13_1r1g3,f1r13_1r2g1,f1r13_1r2g2,f1r13_1r2g3,f1r13_1r3g1,f1r13_1r3g2,f1r13_1r3g3,f1r15,f1r16,f1r17,f1r18,f1r19,f1r19_1,f1r20,f1r21,f1r21_1,f1r22,f1r23g1,f1r23g2,f1r23g3,f1r23_1g1,f1r23_1g2,f1r23_1g3,f1r24g1,f1r24g2,f1r24g3,f1r25r1g1,f1r25r1g2,f1r25r1g3,f1r25r1g4,f1r25r2g1,f1r25r2g2,f1r25r2g3,f1r25r2g4,f1r25_1r1g1,f1r25_1r1g2,f1r25_1r1g3,f1r25_1r1g4,f1r25_1r1g5,f1r25_1r1g6,f1r25_1r1g7,f1r25_1r1g8,f1r25_1r1g9,f1r25_1r2g1,f1r25_1r2g2,f1r25_1r2g3,f1r25_1r2g4,f1r25_1r2g5,f1r25_1r2g6,f1r25_1r2g7,f1r25_1r2g8,f1r25_1r2g9,f1r25_2r1g1,f1r25_2r1g2,f1r25_2r1g3,f1r25_2r2g1,f1r25_2r2g2,f1r25_2r2g3,f1r25_3r1g1,f1r25_3r1g2,f1r25_3r1g3,f1r25_3r1g4,f1r25_3r1g5,f1r25_3r2g1,f1r25_3r2g2,f1r25_3r2g3,f1r25_3r2g4,f1r25_3r2g5,f1r25_4r1g1,f1r25_4r1g2,f1r25_4r1g3,f1r25_4r1g4,f1r25_4r1g5,f1r25_4r2g1,f1r25_4r2g2,f1r25_4r2g3,f1r25_4r2g4,f1r25_4r2g5,f1r26g1,f1r26g2,f1r26g3,f1r26g4,f1r26g5,f1r26g6,f1r27g1,f1r27g2,f1r27g3,f1r27g4,f1r27g5,f1r27g6,f1r28g1,f1r28g2,f1r28g3,f1r28g4,f1r28g5,f1r29,f1r29_1g1,f1r29_1g2,f1r29_1g3,f1r29_1g4,f1r30_1,f1r30_2,f1r30_3,f1r30_4,f1r30_5,f1r30_6,f1r30_7,f1r30_8,f1r30_9,f1r30_10,f1r30_11,f1r30_12,f1r31,f1r32r1,f1r32r2,f1r33g1,f1r33g2,f1r33g3,f1r33g4,f1r33g5,f1r34g1,f1r34g2,f1r34g3,f1r34g4,f1r35g1,f1r35g2,f1r36g1,f1r36g2,f1r37g1,f1r37g2,f1r38g1,f1r38g2,f1r38g3,f1r40,f1_1r5,f1_1r6,f1_1r9,f1_1r10,f1_1r11g1,f1_1r11g2,f1_1r12g1,f1_1r12g2,f1_1r12g3,f1_1r13g1,f1_1r13g2,f1_1r13g3,f1_1r13g4,f1_1r14g1,f1_1r14g2,f1_1r14g3,f1_1r15g1,f1_1r15g2,f1_1r16,f1_1r17g1,f1_1r17g2,f1_1r17g3,f1_1r18g1,f1_1r18g2,f1_1r18_1g1,f1_1r18_1g2,f1_1r19g1,f1_1r19g2,f1_1r20g1,f1_1r20g2,f1_1r21g1,f1_1r21g2,f1_1r22g1,f1_1r22g2,f1_1r23g1,f1_1r23g2,f1_1r23g3,f1_1r23g4,f1_1r24g1,f1_1r24g2,f1_1r25r1,f1_1r25r2,f1_1r25_1r1,f1_1r25_1r2,f1_1r26g1,f1_1r26g2,f1_1r27g1,f1_1r27g2,f1_1r28r1g1,f1_1r28r1g2,f1_1r28r1g3,f1_1r28r1g4,f1_1r28r1g5,f1_1r28r2g1,f1_1r28r2g2,f1_1r28r2g3,f1_1r28r2g4,f1_1r28r2g5,f1_1r29g1,f1_1r29g2,f1_1r29g3,f1_1r30g1,f1_1r30g2,f1_1r31g1,f1_1r31g2,f1_1r31g3,f1_1r32g1,f1_1r32g2,f1_1r32g3,f1_1r32g4,f1_1r32g5,f1_1r32_1g1,f1_1r32_1g2,f1_1r33,f1_1r33_1,f1_1r34,f1_1r34_1,f1_1r35,f1_1r35_1,f1_1r36g1,f1_1r36g2,f1_1r36g3,f1_1r36g4,f1_1r36g5,f1_1r37,f1_2r5,f1_2r6,f1_2r9g1,f1_2r9g2,f1_2r10,f1_2r11g1,f1_2r11g2,f1_2r12,f1_2r13,f1_2r14,raskr
1101,1,7,1,1,2020,35,12001010069000035,1,20,1010069,35,1,543,12.05.2020,20200521,20200521,,7,,,4,,,,1,19.05.2020,01.05.2020,8,158002,   ÁÂ,,,,,,,,,,3,,3,1,139,01207805001,,4,,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,228,,,,,,,,,,,,11,12,,,1,,,,,,,,,,,,,,,3,,,,,5000,,,,,,589,,589,,,,,1,20210930,20210930,,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,,720,,,,,1,20210930,,,1,,,,1,,,,,10779.0,,,,,,,,,,41,43,,2,,,,,,,1,,7,64,1309,,,,,,,20210930,,,,,,,,,,,1
1101,1,47,1,1,2020,46,12001010030000046,1,20,1010030,46,1,263,01.02.2020,20200316,20200316,,11,,,4,,,,1,02.03.2020,14.10.2019,13,264001,,,,,,,,,,,2,,,1,145,01251000000,,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,180,162,,,,,,,,,,,,14,,1,,1,,,,,,,,,,,,,56,10,,,,2,,,,,,589,,589,,,,,3,20210324,20210324,2004,,,,,,,,,,,,,,,,,,,,349,,,,,589,2,,1,,227,,,6,,,2800,,1,20210323,9,20210630,,,,,,,,,,,,,,,,,,,,11,41,,2,6,,,,,1,3,15,11,,,,,,,,,20210322,,,,,,,,,,,1
1101,1,1,1,1,2020,267,12001010011000267,1,20,1010011,267,1,2600,08.05.2020,20200524,20200524,,12,,,7,,,,1,18.05.2020,08.05.2020,20,112001,,,,,,,,,,,2,,,1,,01403000000,,3,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,,,2,,,,,,589,,589,,,,,1,20210216,20210216,1100,,,,3,,,,,,,1,,,,,,,,,589,,,,589,,3,,,,1,,35,,,,,,1,20210215,,,17,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,7,,,,,,,,,20210210,,,,,,,,,,,1
1101,1,362,1,1,2020,811,12001010040000811,1,20,1010040,811,1,5098,26.04.2020,20200528,20200528,,12,,,7,,,,1,26.05.2020,26.04.2020,20,112002,    Ç,,,,,,,,,,3,,,1,70105,01401365000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,161,166,,,,,236,,,,,,,,,,1,,,,,,1,,,,,,,,,4,40,3,,,5000,,,,,,589,,589,,,,,2,20210120,20210120,,,,,,,,1,,,,1,8,,,,,,,,589,,,,589,,1,,,,1,,5000,,,,,,1,20210115,,,31,,,,,,,,,,,,,,,,,,,41,43,,2,11,,,,1,,2,,12,,,,,,,,,20210108,,,,,,,,,,,1
1101,1,17,1,1,2020,249,12001010018000249,1,20,1010018,249,1,3604,24.05.2020,20200531,20200531,,80,,,4,,,,1,27.05.2020,24.05.2020,,158002,    Â,,,,,,,,,,3,,3,1,70105,01410000000,,3,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,134,,,,,,,,,,,11,,,,1,,,1,,,,,,,,,,,,10,2,,,,724,,,,,,589,,589,,,,,2,20210524,20210524,,,,,,,,1,,,,1,,,201,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210520,,,1,,,,1,,,,,10000.0,,,,,,,,,,41,,,2,18,,,,,,2,,7,,,,,,,,,20210520,,,,,,,,,,,1
1101,1,365,1,1,2020,1057,12001010039001057,1,20,1010039,1057,1,3297,09.05.2020,20200518,20200518,,12,,,7,,,,1,14.05.2020,01.05.2020,21,158001,,,,,,,,,,,2,,,1,70105,01401364000,,2,,,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,9,,,,,2,,,,,589,,589,,,,,5,20210930,20210930,,,,,,,,1,,,,1,9,,211,102,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210930,,,1,,,,1,,,,,2510.0,,,,,,,,,,,,,2,,,,,,,5,,12,,,,,,,,,20210929,,,,,,,,,,,1
1101,1,47,1,1,2020,117,12001010030000117,1,20,1010030,117,1,1459,23.05.2020,20200525,20200525,,7,,,4,,,,1,23.05.2020,20.05.2020,,158003,    À,,,,,,,,,,1,,,1,70105,01251810001,,4,,,241,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,227,161,,,,,,,,,,,11,12,14,,1,,,,,,1,,,,,,,,,4,,,,,2,,,,,,589,,589,,,,,2,20210331,20210331,,,,,,,,,,,,1,,,202,,1,,1,,589,,,,,589,1,,,,1,,,2,,,,,1,20210330,,,1,,,,1,,,,,8624.0,,,,,,,,,,13,41,,2,,,,,,1,2,,7,,1369,,,,,,,20210328,,,,,,,,,,,1
1101,1,362,1,1,2020,787,12001010040000787,1,20,1010040,787,1,5826,13.05.2020,20200527,20200527,,7,,,4,,,,1,21.05.2020,13.05.2020,2,160002,,,,,,,,,,,3,,3,1,,01401365000,,2,,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,28,,,,1,,,,,,,,,,,,,,,9,,,,,6,,,,800,,589,,589,,,,,2,20210125,20210125,,,,,2,,,,,,,,,,,,,1,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210119,9,20210402,1,,,,1,,,,,8167.0,,,,,,,,,,41,43,,2,11,18,,,1,,2,15,7,79,1309,,3,,,,,20210101,,,,,,,,,,,1
1101,1,65,1,1,2020,3051,12001010039003051,1,20,1010039,3051,1,39043,27.11.2020,20201130,20201130,,7,,,7,,,,1,27.11.2020,27.11.2020,13,158001,,,,,,,,,,,2,,,1,134,01401364000,165,2,1000,52000,68,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210331,20210331,1000,,,,,,,,,,,1,,,201,202,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210331,,,,1,,,1,,,,,4999.0,,,,,,,,,,,,,2,,,,,,,5,,7,,,,,,,,,20210329,,,,,,,,,,,1
1101,1,65,1,1,2020,137,12001010001000137,1,20,1010001,137,1,1658,08.04.2020,20200415,20200415,,7,,,7,,,,1,11.04.2020,08.03.2020,,326002,,,,,,,,,,,2,,,1,,01401364000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20210129,20210129,,210,,,1,,,,,,,1,6,,102,,1,,,,589,,,,589,,1,,,,1,,6,2,,,800,,1,20210128,,,1,,,,,,,,,,,,,,,,,,,11,41,51,2,18,,,,,,3,,7,7,1358,,,,,,,20210127,,,,,,,,,,,1
1101,1,30,1,1,2020,43,12001010025000043,1,20,1010025,43,1,606,21.04.2020,20200424,20200424,,7,,,4,,,,1,23.04.2020,21.04.2020,13,228002,,,,,,,,,,,1,,1,1,70000,01233814001,,4,,,8,,,,,,,,,,,,,,,,,1201,,,,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,,,,,101,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210212,20210212,,,,,,,,,,,,9,,,111,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210208,,,2,,,,,,,,,,,,,,,,,,,11,41,,2,,,,,,,2,,7,,1309,,,,,,,20210208,,,,,,,,,,,1
1101,1,57,1,1,2020,416,12001010049000416,1,20,1010049,416,1,7536,24.04.2020,20200430,20200430,,83,,,7,,,,1,27.04.2020,18.12.2019,,324000,,,,,,,,,,,2,,,1,,01405000000,,3,,,20098,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,48,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210225,20210225,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,6,,,,800,,31,20210219,,,17,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,5,,83,83,,,,,,,,20210215,,,,,,,,,,,1
1101,1,22,1,1,2020,52,12001010021000052,1,20,1010021,52,1,1091,03.05.2020,20200507,20200507,,7,,,7,,,,1,03.05.2020,02.05.2020,22,158001,,,,,,,,,,,2,,,1,,01224823000,,4,2000,,14,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,4,14,,,1,,,,,,,,,,,,,,,3,,,,,5000,,,,,,589,,589,,,,,5,20211129,20211129,2000,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20211129,,,1,,,,1,,,,,8076.0,,,,,,,,,,41,,,2,,,,,,,5,,7,,,,,,,,,20211129,,,,,,,,,,,1
1101,1,67,1,1,2020,393,12001010003000393,1,20,1010003,393,1,8001,08.05.2020,20200514,20200514,,7,3,,7,,,,1,08.05.2020,08.05.2020,9,158001,,,,,,,,,,,2,,,1,,01413000000,,3,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20211029,20211029,1100,,,,,,,,,,,1,,,202,,,,,,589,,,,589,,2,,,,1,,2,,,,,,1,20211029,,,1,,2,,1,,,,,10667.0,,,,,,,,,,,,,2,,,,,,,2,,7,,,,,,,,,20211028,,,,,,,,,,,1
1101,1,37,1,1,2020,125,12001010035000125,1,20,1010035,125,1,1615,10.05.2020,20200528,20200528,,7,,,4,,,,1,20.05.2020,10.05.2020,,158003,    À,,,,,,,,,,1,,,1,70105,01240834004,,4,,,244,241,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,161,227,,,,,,,,,,,11,12,14,28,1,,,,,,1,,,,,,,,,3,4,,,,5000,,,,,,589,,589,,,,,2,20210331,20210331,,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210331,,,1,,,,1,,,,,4050.0,,,,,,,,,,51,41,11,2,11,7,,,1,2,2,,7,7,1308,,,,,,,20210330,,,,,,,,,,,1
1101,1,59,1,1,2020,1100,12001010042001100,1,20,1010042,1100,1,11550,22.05.2020,20200530,20200530,,12,,,7,,,,1,27.05.2020,20.05.2020,22,112001,,,,,,,,,,,2,,,1,70000,01401370000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,,,2,,,,,,589,,589,,,,,5,20210531,20210531,,,,,,,,1,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,9,20210512,,,17,,,,,,,,,,,,,,,,,,,,,,2,7,,,,1,,5,,12,,,,,,,,,20210531,,,,,,,,,,,1
1101,1,57,1,1,2020,572,12001010049000572,1,20,1010049,572,1,9460,23.05.2020,20200608,20200608,,7,,,7,,,,1,02.06.2020,23.02.2020,,112001,,,,,,,,,,,2,,,1,70105,01405000000,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,10,,,,2,,,,,,589,,589,,,,,5,20210414,20210414,,,,,,,,1,,,,1,,,102,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210412,,,17,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,5,,7,,,,,,,,,20210325,,,,,,,,,,,1
1101,1,57,1,1,2020,254,12001010049000254,1,20,1010049,254,1,4089,07.03.2020,20200320,20200320,,14,3,,7,,,,1,14.03.2020,07.03.2020,21,112001,,,,,,,,,,,2,,,1,70105,01405000000,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,,,2,,,,,,589,,589,,,,,5,20210331,20210331,,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,7016,,,,900,,31,20210331,9,20210921,17,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,5,15,14,,,,,,,,,20210329,,,,,,,,,,,1
1101,8,157,1,1,2020,79,12008010151000079,1,20,8010151,79,1,101,20.03.2020,20200331,20200331,,82,,,25,,,,1,30.03.2020,20.03.2020,,157001,,,,,,,,,,,2,,,1,,01401364000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,168,,,,,,,,,,,,,,1,,,1,,,1,,,1,,,,,,2,80,,,,,1,,,,,589,,589,,,,,25,20210416,20210416,,,,,,,,5,,,,,,,,,,,,,589,,,,589,,1,,,,1,,,,2,,,,31,20210126,,,17,,,,25,,,,,33171.0,,,,,,,,,,,,,2,,,,,,,25,,82,,,,,,,,,20210125,,,,,,,,,,,1
1101,1,67,1,1,2020,414,12001010003000414,1,20,1010003,414,1,8116,09.05.2020,20200520,20200520,,7,,,7,,,,1,15.05.2020,09.05.2020,18,158001,,,,,,,,,,,2,,,1,70105,01413000000,,3,,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,162,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,10,9,,,2,,,,,,589,,589,,,,,5,20210129,20210129,,,,,,,,1,,,,1,,,102,,,,,,589,589,,,589,589,1,,,,1,,2,,,,,,31,20210128,,,1,,,,1,,,,,3733.0,,,,,,,,,,41,,,2,18,,,,,,5,,7,56,1308,,,,,,,20210122,,,,,,,,,,,1
1101,1,47,1,1,2020,116,12001010030000116,1,20,1010030,116,1,1457,22.05.2020,20200525,20200525,,7,,,4,,,,1,23.05.2020,16.05.2020,,158003,    À,,,,,,,,,,1,,3,1,70105,01251810001,,4,,,241,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,227,161,,,,,,,,,,,11,12,14,,1,,,,,,1,,,,,,,,,4,3,,,,5000,,,,,,589,,589,,,,,2,20210331,20210331,,,,,,,,,,,,1,,,202,,2,,,,589,,,,,589,1,,,,1,,,2,,,,,1,20210330,,,1,,,,1,,,,,10510.0,,,,,,,,,,13,41,,17,2,,,,,1,2,,7,,1368,,,,,,,20210328,,,,,,,,,,,1
1101,1,70,1,1,2020,163,12001010051000163,1,20,1010051,163,1,2713,13.05.2020,20200527,20200527,,7,,,7,,,,1,16.05.2020,09.05.2020,,119001,,,,,,,,,,,2,,,1,,01405000000,,3,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,161,162,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,10,3,,,5000,,,,,,589,,589,,,,,2,20210211,20210211,1100,,,,,,,1,,,,1,,,202,,1,,,,589,,,,589,,1,,,,1,,6,,,,800,,1,20210208,,,17,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,7,,,,,,,,,20210204,,,,,,,,,,,1
1101,1,39,1,1,2020,62,12001010070000062,1,20,1010070,62,1,654,31.05.2020,20200531,20200531,,7,,,4,,,,1,31.05.2020,30.05.2020,22,158002,  ÀÁÂ,,,,,,,,,,3,,3,1,102,01243807001,,4,,,42,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,171,,,,,,,,,,,,11,12,14,,1,,,,,,,,,,,,,,,90,,,,,6,,,,800,,589,,589,,,,,2,20210513,20210513,,410,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210513,9,20210616,1,,,,1,,,,,12540.0,,,,,,,,,,41,,,2,,,,,,,2,15,7,,1309,,,,,,,20210509,,,,,,,,,,,1
1101,1,60,1,1,2020,825,12001010038000825,1,20,1010038,825,1,14042,20.05.2020,20200530,20200530,,12,,,7,,,,1,29.05.2020,15.05.2020,,158001,,,,,,,,,,,2,,,1,,01401363000,,2,1100,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7016,,,,,,589,,589,,,,,5,20211118,20211118,1100,,,,3,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,1,,,,,,52,20211115,,,1,,,,1,,,,,19990.0,,,,,,,,,,,,,2,,,,,,,5,,12,,,,,,,,,20211117,,,,,,,,,,,1
1101,1,2,1,1,2020,90,12001010010000090,1,20,1010010,90,1,1437,30.04.2020,20200507,20200507,,7,,,4,,,,1,03.05.2020,29.04.2020,,158002,   ÁÂ,,,,,,,,,,3,,3,1,70000,01202807001,,4,,,241,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,162,,,,,,,,,,,,28,12,14,,1,,,,,,,,,,,,,,,10,,,,,6,,,,,,589,,589,,,,,2,20210908,20210908,,,,,,,,,,,,1,,,202,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210906,,,1,,,,1,,,,,8290.0,,,,,,,,,,43,,,2,,,,,1,,2,,7,61,,,,,,,,20210904,,,,,,,,,,,1
1101,1,59,1,1,2019,2450,11901010042002450,1,19,1010042,2450,1,25805,20.11.2019,20191127,20191127,,7,,,7,,,,1,21.11.2019,20.11.2019,8,166001,,,,,,,,,,,3,,,1,102,01401370000,,2,,,,,45,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,11,12,13,,1,,,,,,,,,,,,,,,10,,,,,2,,,,,,589,,589,,,,,2,20210831,20210831,,,,,,,,,1,,,1,,,200,202,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210825,,,7,,,,,,,,,,,,,,,,,,,11,41,,2,,,,,,,2,,7,,,,,,,,,20210823,,,,,,,,,,,1
1101,1,58,1,1,2019,1367,11901010027001367,1,19,1010027,1367,1,21277,25.11.2019,20191209,20191209,,12,,,7,,,,1,05.12.2019,25.11.2019,1,112001,,,,,,,,,,,2,,,1,,01416000000,,3,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,,,2,,,,,,589,,589,,,,,5,20210325,20210325,1110,,,,,,,1,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,9,20210319,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,5,,12,,,,,,,,,20210322,,,,,,,,,,,1
1101,1,27,1,1,2019,643,11901010024000643,1,19,1010024,643,1,8108,04.12.2019,20191218,20191218,,7,,,7,,,,1,13.12.2019,02.12.2019,,158001,,,,,,,,,,,2,,,1,70105,01230860001,,4,,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,10,,,,,7016,,,,,,589,,589,,,,,5,20210131,20210131,,,,,,,,1,,,,1,,,100,,,,,,589,,,,589,,1,,,,1,,6,,,,,,31,20210129,,,1,,,,1,,,,,5990.0,,,,,,,,,,,,,2,7,,,,,,5,,7,,1309,,,,,,,20210129,,,,,,,,,,,1
1101,1,57,1,1,2020,333,12001010049000333,1,20,1010049,333,1,5587,31.03.2020,20200409,20200409,,6,,,7,,,,1,03.04.2020,11.11.2015,,159021,,,,,,,,,,,2,,,1,,01405000000,,3,,75300,,,4,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,20210119,20210119,,,,,,,,,,,,1,,,,,,1,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210115,,,1,,,,1,,,,,52473.0,,,,,,,,,,41,43,,2,16,,,,,,3,,6,6,,,,,,,,20210107,,,,,,,,,,,1
1101,1,27,1,1,2020,147,12001010052000147,1,20,1010052,147,1,2162,03.04.2020,20200417,20200417,,12,,,7,,,,1,13.04.2020,03.04.2020,,112002,    Ç,,,,,,,,,,3,,,1,70000,01230812001,,4,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,162,,,,,,136,,,,,,4,,,,1,,,,,,,,,,,,,,,10,,,,,6,,,,800,,589,,589,,,,,5,20210419,20210419,1100,,,,,,,1,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210415,,,17,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,5,,12,,,,,,,,,20210414,,,,,,,,,,,1
1101,1,60,1,1,2020,872,12001010038000872,1,20,1010038,872,1,15520,04.06.2020,20200608,20200608,,7,,,4,,,,1,05.06.2020,03.06.2020,15,163002,   ÀÂ,,,,,,,,,,1,,,1,,01401363000,,2,1100,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,227,,,,,,,,,,,,12,11,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,,589,,589,,,,,2,20210531,20210531,1100,410,,,,,,,,,,1,,,102,201,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210531,,,1,,,,,,,,,,,,,,,,,,,51,,,2,,,,,,,2,,7,,,,,,,,,20210527,,,,,,,,,,,1
