region,f1r1r1,f1r1r2,f1r2,f1r3r1,f1r3r2,f1r3r3,f1r3_3,f1r3_3r1,f1r3_3r2,f1r3_3r3,f1r3_3r4,f1r4,f1r5r1,f1r5r2,f1r6,f1r7,f1r8,f1r9,f1r9_1g1,f1r9_1g2,f1r10,f1r10_1,f1r10_2,f1r10_3,f1r11r1,f1r11r2,f1r12r1,f1r12r2,f1r13r1,f1r13r2,f1r13_1r1g1,f1r13_1r1g2,f1r13_1r1g3,f1r13_1r2g1,f1r13_1r2g2,f1r13_1r2g3,f1r13_1r3g1,f1r13_1r3g2,f1r13_1r3g3,f1r15,f1r16,f1r17,f1r18,f1r19,f1r19_1,f1r20,f1r21,f1r21_1,f1r22,f1r23g1,f1r23g2,f1r23g3,f1r23_1g1,f1r23_1g2,f1r23_1g3,f1r24g1,f1r24g2,f1r24g3,f1r25r1g1,f1r25r1g2,f1r25r1g3,f1r25r1g4,f1r25r2g1,f1r25r2g2,f1r25r2g3,f1r25r2g4,f1r25_1r1g1,f1r25_1r1g2,f1r25_1r1g3,f1r25_1r1g4,f1r25_1r1g5,f1r25_1r1g6,f1r25_1r1g7,f1r25_1r1g8,f1r25_1r1g9,f1r25_1r2g1,f1r25_1r2g2,f1r25_1r2g3,f1r25_1r2g4,f1r25_1r2g5,f1r25_1r2g6,f1r25_1r2g7,f1r25_1r2g8,f1r25_1r2g9,f1r25_2r1g1,f1r25_2r1g2,f1r25_2r1g3,f1r25_2r2g1,f1r25_2r2g2,f1r25_2r2g3,f1r25_3r1g1,f1r25_3r1g2,f1r25_3r1g3,f1r25_3r1g4,f1r25_3r1g5,f1r25_3r2g1,f1r25_3r2g2,f1r25_3r2g3,f1r25_3r2g4,f1r25_3r2g5,f1r25_4r1g1,f1r25_4r1g2,f1r25_4r1g3,f1r25_4r1g4,f1r25_4r1g5,f1r25_4r2g1,f1r25_4r2g2,f1r25_4r2g3,f1r25_4r2g4,f1r25_4r2g5,f1r26g1,f1r26g2,f1r26g3,f1r26g4,f1r26g5,f1r26g6,f1r27g1,f1r27g2,f1r27g3,f1r27g4,f1r27g5,f1r27g6,f1r28g1,f1r28g2,f1r28g3,f1r28g4,f1r28g5,f1r29,f1r29_1g1,f1r29_1g2,f1r29_1g3,f1r29_1g4,f1r30_1,f1r30_2,f1r30_3,f1r30_4,f1r30_5,f1r30_6,f1r30_7,f1r30_8,f1r30_9,f1r30_10,f1r30_11,f1r30_12,f1r31,f1r32r1,f1r32r2,f1r33g1,f1r33g2,f1r33g3,f1r33g4,f1r33g5,f1r34g1,f1r34g2,f1r34g3,f1r34g4,f1r35g1,f1r35g2,f1r36g1,f1r36g2,f1r37g1,f1r37g2,f1r38g1,f1r38g2,f1r38g3,f1r40,f1_1r5,f1_1r6,f1_1r9,f1_1r10,f1_1r11g1,f1_1r11g2,f1_1r12g1,f1_1r12g2,f1_1r12g3,f1_1r13g1,f1_1r13g2,f1_1r13g3,f1_1r13g4,f1_1r14g1,f1_1r14g2,f1_1r14g3,f1_1r15g1,f1_1r15g2,f1_1r16,f1_1r17g1,f1_1r17g2,f1_1r17g3,f1_1r18g1,f1_1r18g2,f1_1r18_1g1,f1_1r18_1g2,f1_1r19g1,f1_1r19g2,f1_1r20g1,f1_1r20g2,f1_1r21g1,f1_1r21g2,f1_1r22g1,f1_1r22g2,f1_1r23g1,f1_1r23g2,f1_1r23g3,f1_1r23g4,f1_1r24g1,f1_1r24g2,f1_1r25r1,f1_1r25r2,f1_1r25_1r1,f1_1r25_1r2,f1_1r26g1,f1_1r26g2,f1_1r27g1,f1_1r27g2,f1_1r28r1g1,f1_1r28r1g2,f1_1r28r1g3,f1_1r28r1g4,f1_1r28r1g5,f1_1r28r2g1,f1_1r28r2g2,f1_1r28r2g3,f1_1r28r2g4,f1_1r28r2g5,f1_1r29g1,f1_1r29g2,f1_1r29g3,f1_1r30g1,f1_1r30g2,f1_1r31g1,f1_1r31g2,f1_1r31g3,f1_1r32g1,f1_1r32g2,f1_1r32g3,f1_1r32g4,f1_1r32g5,f1_1r32_1g1,f1_1r32_1g2,f1_1r33,f1_1r33_1,f1_1r34,f1_1r34_1,f1_1r35,f1_1r35_1,f1_1r36g1,f1_1r36g2,f1_1r36g3,f1_1r36g4,f1_1r36g5,f1_1r37,f1_2r5,f1_2r6,f1_2r9g1,f1_2r9g2,f1_2r10,f1_2r11g1,f1_2r11g2,f1_2r12,f1_2r13,f1_2r14,raskr
1120,1,24,1,1,2020,240619,12001200002240619,1,20,1200002,240619,1,5112,29.06.2020,20200924,20200924,,80,,,4,1030,213,2,1,01.09.2020,29.06.2020,8,158003,ц,,,,,,,,,,3,,3,1,134,20410000000,,3,1000,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,58,88,50,,,227,,,,,,107,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6000,,,,,,589,,589,,,,,2,20210301,20210301,1000,,,,,,,,,,,1,,,102,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210225,,,,,,,1,,,,,7373.0,,,,,,,,,,11,51,,18,,,,,7,,2,,7,12,1309,1309,,,,,,20210225,,,,,,,,,2,7,1
1120,1,24,1,1,2020,240640,12001200002240640,1,20,1200002,240640,1,7051,29.08.2020,20200914,20200914,,80,,,7,,,,1,07.09.2020,28.08.2020,15,158001,,,,,,,,,,,2,,,1,134,20410000000,,3,1000,,6000,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210402,20210402,1000,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210329,,,,,,,1,,,,,3175.0,,,,,,,,,,11,,,,,,,,,,5,,12,13,,,,,,,,20210329,,,,,,,,,5,12,1
1120,1,24,1,1,2020,240648,12001200002240648,1,20,1200002,240648,1,7647,17.09.2020,20200923,20200923,,134,,,4,,,,1,17.09.2020,14.09.2020,,228002,,,,,,,,,,,1,,1,1,70000,20410000000,,3,,,8,,,,,,,,,,,,,,,,,2407,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,87,,,,101,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210703,20210703,,,,,2,,,6,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210630,,,2,,,,,,,,,,,,,,,,,,,41,43,51,7,,,,,,,2,,134,,2579,2579,,,,,,20210630,20200923,20200923,4,,,,,20200917,2,134,1
1120,1,24,1,1,2020,240699,12001200002240699,1,20,1200002,240699,1,7878,24.09.2020,20201014,20201014,,80,,,7,,,,1,05.10.2020,23.09.2020,,158001,,,,,,,,,,,2,,,1,130,20410000000,,3,1000,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,4,,,,1,,,,,,1,,,,,,,,,4,,,,,5000,,,,,,589,,589,,,,,5,20210402,20210402,1000,,,,,,,,,,,,,,,,,,,,589,,,,589,,2,,1,,1,,6,,,,2899,,31,20210330,,,,,,,1,,,,,4792.0,,,,,,,,,,,,,,,,,,,,5,,12,,,,,,,,,20210330,,,,,,,,,5,12,1
1120,1,24,1,1,2020,240707,12001200002240707,1,20,1200002,240707,1,6435,07.08.2020,20201013,20201013,,12,,,7,1033,213,12,1,09.10.2020,27.02.2019,,159001,,,,,,,,,,,2,,,1,,20410000000,,3,1000,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,57,,,,,,,,,,,207,137,,,,,4,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210602,20210602,1000,,,,2,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,9,20210527,,,1,,,,1,,,,,8000.0,,,,,,,,,,,,,,,,,,,,5,,12,13,,,,,,,,20210527,,,,,,,,,5,12,1
1120,1,24,1,1,2020,240721,12001200002240721,1,20,1200002,240721,1,7659,18.09.2020,20201019,20201019,,80,,,4,,,,1,12.10.2020,18.09.2020,,158002,юб,,,,,,,,,,3,,3,1,131,20410000000,,3,1000,,114,4,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,7,,,,,1,,,,,,1,,,,,,,,,4,,,,,2,,,,,,589,,589,,,,,2,20210302,20210302,1000,,,,2,,,,,,,,,,,,,,,,589,,,,589,,3,,5,,1,,720,,,,,,1,20210220,,,,,,,1,,,,,10935.0,,,,,,,,,,,,,,,,,,,,2,,7,12,1309,1309,,,,,,20210220,,,,,,,,,2,7,1
1120,1,24,1,1,2020,240726,12001200002240726,1,20,1200002,240726,1,8153,04.10.2020,20201019,20201019,,80,,,4,,,,1,13.10.2020,04.10.2020,,330001,,,,,,,,,,,3,,3,1,131,20410000000,,3,1000,,114,115,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,7,,,,,1,,,,,,1,,,,,,,,,4,,,,,721,,,,99,,589,,589,,,,,2,20210602,20210602,1000,,,,,,,1,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,6,,,,2886,,62,20210429,63,20210514,,,,,1,,,,,22227.0,,,,,,,,,,11,51,,,,,,,,,2,15,7,,,,1,,,,,20210429,,,,,,,,,2,7,1
1120,1,24,1,1,2020,240731,12001200002240731,1,20,1200002,240731,1,8474,14.10.2020,20201021,20201021,,80,,,4,,,,1,15.10.2020,12.10.2020,,158002,б,,,,,,,,,,3,,3,1,113,20410000000,,3,,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,7,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,800,,589,,589,,,,,2,20210202,20210202,,,,,,,,6,,,,1,,,202,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210130,,,,,,,1,,,,,10796.0,,,,,,,,,,,,,,,,,,,,2,,12,7,,,,,,,,20210130,20201021,20201021,6,,,,,20201015,2,12,1
1120,1,24,1,1,2020,240751,12001200002240751,1,20,1200002,240751,1,8435,13.10.2020,20201027,20201027,,12,,,4,,,,1,22.10.2020,17.09.2020,,228011,,,,,,,,,,,1,,,1,,20410000000,,3,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,101,135,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210801,20210801,,,,,,,,6,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210709,,,2,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,2,,134,7,2579,2579,,,,,,20210709,,,,,,,,,2,134,1
1120,1,24,1,1,2020,240761,12001200002240761,1,20,1200002,240761,1,8456,13.10.2020,20201027,20201027,,80,,,7,,,,1,22.10.2020,13.10.2020,,158001,,,,,,,,,,,2,,,1,,20410000000,,3,,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,2,,,,,,589,,589,,,,,5,20210916,20210916,,,,,,,,,,,,,,,,,,,,,589,,733,,589,,1,,,,169,,2,,,,,,31,20210531,9,20210818,1,,,,1,,,,,4222.0,,,,,,,,,,,,,,,,,,,,5,15,12,7,,,,,,,,20210531,,,,,,,,,5,12,1
1120,1,24,1,1,2018,240531,11801200002240531,1,18,1200002,240531,1,6035,06.08.2018,20180911,20180911,,11,,,7,,,,1,03.09.2018,06.08.2018,,228001,,,,,,,,,,,2,,6,1,,20410000000,,3,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,101,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210203,20210203,,,,,,,,,6,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,134,11,2579,2579,,,,,,20210111,20181229,20181229,4,1,,9,,20181219,5,134,1
1120,1,24,1,1,2020,240770,12001200002240770,1,20,1200002,240770,1,1094,06.02.2019,20201031,20201031,,80,,,4,1030,213,2,1,26.10.2020,01.11.2018,,264001,,,,,,,,,,,2,,,1,,20410000000,,3,1100,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,161,63,,,,,,,,,7,,,,,1,,1,,,,1,,1,,,,,,,4,,,,,5000,,,,,,589,,589,,,,,2,20211003,20211003,1100,,,,,,,,,,,9,,,201,11,,,,,589,,,,589,,1,,,,1,,6,,,,400,,1,20210819,52,20210915,,,,,,,,,,,,,,,,,,,,11,43,50,,,,,,,,2,15,11,,,,,,,,,20210819,,,,,,,,,2,11,1
1120,1,24,1,1,2020,240778,12001200002240778,1,20,1200002,240778,1,8872,25.10.2020,20201030,20201030,,80,,,4,,,,1,27.10.2020,25.10.2020,,158002,б,,,,,,,,,,3,,3,1,,20410000000,,3,,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,7,10,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,400,,589,,589,,,,,2,20210519,20210519,,,,,2,,,,,,,,,,,,,,,,589,,,,589,,1,,,,139,,2,,,,,,62,20210327,63,20210430,1,,,,1,,,,,5800.0,,,,,,,,,,,,,,,,,,,,2,15,7,12,,,1,,,,,20210327,,,,,,,,,2,7,1
1120,1,31,1,1,2019,310093,11901200012310093,1,19,1200012,310093,1,1332,10.10.2019,20191015,20191015,,12,,,7,,110,12,1,12.10.2019,02.09.2019,20,115002,б,,,,,,,,,,2,,,1,,20217825001,,4,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,162,,,,,,236,,,,,,4,,,,1,,,,,,,,,,,,,,,10,,,,,5000,,,,,,589,,589,,,,,2,20210430,20210430,1100,,,,,,,1,,,,1,6,9,,,,1,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210316,,,31,,,,,,,,,,,,,,,,,,,11,,,2,,,,,1,,2,,7,12,,,,,,,,20210316,20191015,20191015,4,,,,,20191012,2,7,1
1120,1,25,1,1,2020,250048,12001200007250048,1,20,1200007,250048,1,504,09.02.2020,20200327,20200327,,12,,,4,,,,1,10.03.2020,09.02.2020,14,264001,,,,,,,,,,,2,,,1,145,20208844001,,4,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,180,,,,,106,,,,,,14,,,,1,,1,,,,1,,1,,,,,,,4,3,,,,2,,,,,,589,,589,,,,,2,20211001,20211001,1100,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,5000,,,,,,1,20210930,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,2,,11,2,,,,,,,,20210930,,,,,,,,,2,11,1
1120,1,29,1,1,2020,290023,12001200010290023,1,20,1200010,290023,1,317,28.01.2020,20200210,20200210,,80,3,,7,,,,1,06.02.2020,28.01.2020,13,158001,,,,,,,,,,,2,2,,1,134,20213551000,,3,1000,,68,241,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210502,20210502,1000,,,,,,,,,,,1,,,202,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210430,,,,,,,,,,,,,,,,,,,,,,11,,,2,2,18,,,1,,2,,12,2,,,,,,,,20210430,20200210,20200210,4,,,,,20200206,2,12,1
1120,1,29,1,1,2020,290105,12001200010290105,1,20,1200010,290105,1,1589,19.05.2020,20200531,20200531,,6,,,4,,,,1,29.05.2020,30.12.2019,,186001,,,,,,,,,,,1,,,2,,20213000000,160,3,,65110,4,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,,,,,137,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20211025,20211025,,,,,,,,,,,,,,,,,,,,,589,,,,589,,2,,,,20,,2,,,,,,1,20210128,,,,,,,,,,,,,,,,,,,,,,11,51,,18,,,,,,,2,,6,2,1059,1059,,,,,,20210128,,,,,,,,,2,6,1
1120,1,29,1,1,2020,290142,12001200010290142,1,20,1200010,290142,1,1858,10.06.2020,20200724,20200724,,80,,,7,1033,213,13,1,19.07.2020,31.05.2020,,158001,,,,,,,,,,,2,,,1,70000,20213551000,,3,1100,,232,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210201,20210201,1100,,,,,,,6,,,,1,9,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210118,,,,,,,1,,,,,8133.0,,,,,,,,,,,,,,,,,,,,5,,7,12,1308,1308,,,,,,20210118,,,,,,,,,5,7,1
1120,1,24,1,1,2020,290192,12001200010290192,1,20,1200010,290192,1,3192,28.09.2020,20201007,20201007,,80,,,7,,,,1,07.10.2020,26.09.2020,14,158001,,,,,,,,,,,2,,,1,351,20213816001,,4,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,7016,,,,,,589,,589,,,,,2,20210824,20210824,1100,,,,,,,,,,,1,,,102,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210812,,,1,,,,1,,,,,4080.0,,,,,,,,,,51,,,18,,,,,,,2,,7,12,1308,1308,,,,,,20210812,,,,,,,,,2,7,1
1120,1,25,1,1,2020,250117,12001200007250117,1,20,1200007,250117,1,1895,10.05.2020,20200512,20200512,,13,,,4,,,,1,12.05.2020,08.05.2020,14,228013,а,,,,,,,,,,4,,6,1,,20208501000,,3,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,101,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210502,20210502,,,,,,,,6,,,,1,,,202,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210430,,,1,,1,,,,,,,,,,,,,,,,,11,51,,2,,,,,1,,2,,134,12,2559,,,,,,,20210430,,,,,,,,,2,134,1
1120,1,25,1,1,2020,250155,12001200007250155,1,20,1200007,250155,1,2269,02.06.2020,20200623,20200623,,18,,,4,,,,1,11.06.2020,02.06.2020,7,158002,юб,,,,,,,,,,3,,3,1,,20208880003,,4,1100,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210703,20210703,1100,410,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,720,,,,,,1,20210128,9,20210519,1,,2,,1,,,,,6000.0,,,,,,,,,,11,31,41,,,,,,,,2,15,7,64,1309,,,,,,,20210128,,,,,,,,,2,7,1
1120,1,25,1,1,2020,250239,12001200007250239,1,20,1200007,250239,1,3572,17.08.2020,20200819,20200819,,134,,,7,,,,1,18.08.2020,17.08.2020,19,228001,,,,,,,,,,,2,,6,1,,20208501000,,3,,,8,,,,,,,,,,,,,,,,,1201,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,,,,,101,183,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210602,20210602,,,,,,,,6,,,,1,,,100,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210531,,,2,,,,,,,,,,,,,,,,,,,41,,,2,,,,,1,,5,,7,13,1309,,,,,,,20210531,20200917,20200917,6,,,9,,20200915,5,7,1
1120,1,25,1,1,2020,250295,12001200007250295,1,20,1200007,250295,1,4207,26.09.2020,20201009,20201009,,18,,,4,,,,1,05.10.2020,25.09.2020,,158002,б,,,,,,,,,,3,,3,1,70000,20208848001,,4,,,49,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,14,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210915,20210915,,,,,,,,1,6,,,1,,,102,,1,,,,589,,,,589,,1,,,,1,,6,,,,800,,1,20210331,,,1,,1,,1,,,,,30000.0,,,,,,,,,,11,,,2,,,,,1,,2,,7,64,1309,,,,,,,20210331,,,,,,,,,2,7,1
1120,1,65,2,1,1999,213048,19901200004213048,1,99,1200004,213048,4,875,21.06.2000,20000629,20000629,,6,,,4,,,,1,12.02.1999,23.05.1996,,165002,ю,,,,,,,,,,3,,,2,,,,4,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20210902,20210902,,210,,,1,,,,,,,,,,,,,,,,589,,,,589,,2,,1,,1,,2,,,,,,52,20210814,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,7,,,,,,,,,20210814,,,,,,,,,3,7,1
1120,1,28,1,1,2019,280086,11901200034280086,1,19,1200034,280086,1,989,05.07.2019,20190809,20190809,,80,,,7,,,,1,03.08.2019,05.07.2019,,158001,,,,,,,,,,,2,,,1,,20212810001,,4,1100,,62,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210131,20210131,1100,,,,,,,1,6,,,1,9,,,,,,,,589,,,,589,,1,,,,1,,2000,,,,,,1,20210129,,,1,,,,1,,,,,16800.0,,,,,,,,,,,,,,,,,,1,,2,,7,12,1309,,,,,,,20210129,,,,,,,,,2,7,1
1120,1,27,1,1,2018,270163,11801200009270163,1,18,1200009,270163,1,1269,05.06.2018,20180716,20180716,,80,,,7,,,,1,04.07.2018,26.05.2018,21,167001,,,,,,,,,,,2,,3,1,,20211846001,,4,1100,,41,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20211001,20211001,1100,,,,,,,6,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210928,,,,,,,1,,,,,31315.0,,,,,,,,,,43,11,,2,2,,,,1,,2,,7,12,1309,,,,,,,20210928,,,,,,,,,2,7,1
1120,1,27,1,1,2019,270036,11901200009270036,1,19,1200009,270036,1,309,12.02.2019,20190312,20190312,,11,,,7,2032,,,1,04.03.2019,12.02.2019,,264010,,,,,,,,,,,2,,,1,,20211848001,,4,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210317,20210317,1100,,,,,,,1,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,52,20210301,,,,,,,,,,,,,,,,,,,,,,11,,,2,6,,,,1,,2,,11,,,,,,,,,20210301,20201117,20201117,4,,,,,20201102,2,11,1
1120,1,26,1,1,2019,260132,11901200008260132,1,19,1200008,260132,1,2063,08.08.2019,20190913,20190913,,80,,,7,,,,1,04.09.2019,27.07.2019,,159001,,,,,,,,,,,2,,,1,,20210000000,,4,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,161,,,,,,137,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,2,,,,,,589,,589,,,,,5,20210722,20210722,,,,,,,2,,,,,,,,,,,,,,589,,,,589,,2,,10,,1,,6,,,,,,62,20210426,63,20210615,1,,,,1,,,,,3685.0,,,,,,,,,,11,41,,2,11,,,,7,,5,15,7,13,,,1,,,,,20210426,,,,,,,,,5,7,1
1120,1,26,1,1,2019,260141,11901200008260141,1,19,1200008,260141,1,2210,19.08.2019,20190930,20190930,,2,,,4,,,,1,17.09.2019,18.04.2017,,160002,,,,,,,,,,,3,,3,1,134,20210804001,,4,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,,,,7016,,,,,,589,,589,,,,,2,20210323,20210323,,,,,2,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,6,,,,,,1,20200413,,,,,,,1,,,,,244420.0,,,,,,,,,,11,41,,2,,,,,1,,2,,12,2,,,,,,,,20200413,,,,,,,,,2,12,1
1120,1,26,1,1,2019,260191,11901200008260191,1,19,1200008,260191,1,3360,19.12.2019,20191224,20191224,,80,,,4,,,,1,20.12.2019,19.12.2019,,158003,ю,,,,,,,,,,1,2,,1,70105,20210816001,,4,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,11,12,14,,1,,,,,,,,,,,,,,,,,,,,6,,,,,,589,,589,,,,,2,20210302,20210302,,,,,,,,1,,,,1,,,202,,3,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210218,,,1,,,,,,,,,,,,,,,,,,,51,41,,2,,,,,1,,2,,7,2,1309,1309,1,,,,,20210218,,,,,,,,,2,7,1
1120,1,26,1,1,2020,260074,12001200008260074,1,20,1200008,260074,1,1132,12.05.2020,20200615,20200615,,12,,,7,,,,1,10.06.2020,12.05.2020,,158001,,,,,,,,,,,2,,,1,,20210836001,,4,,,232,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,4,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210629,20210629,,,,,,,,,,,,,,,,,,,,,737,,,,737,,,,12,,170,,2,,,,,,31,20210618,,,1,,,,1,,,,,30000.0,,,,,,,,,,11,,,16,,,,,7,,5,,7,12,,,,,,,,20210618,20200817,20200817,4,,,,,20200610,5,7,1
