region,f1r1r1,f1r1r2,f1r2,f1r3r1,f1r3r2,f1r3r3,f1r3_3,f1r3_3r1,f1r3_3r2,f1r3_3r3,f1r3_3r4,f1r4,f1r5r1,f1r5r2,f1r6,f1r7,f1r8,f1r9,f1r9_1g1,f1r9_1g2,f1r10,f1r10_1,f1r10_2,f1r10_3,f1r11r1,f1r11r2,f1r12r1,f1r12r2,f1r13r1,f1r13r2,f1r13_1r1g1,f1r13_1r1g2,f1r13_1r1g3,f1r13_1r2g1,f1r13_1r2g2,f1r13_1r2g3,f1r13_1r3g1,f1r13_1r3g2,f1r13_1r3g3,f1r15,f1r16,f1r17,f1r18,f1r19,f1r19_1,f1r20,f1r21,f1r21_1,f1r22,f1r23g1,f1r23g2,f1r23g3,f1r23_1g1,f1r23_1g2,f1r23_1g3,f1r24g1,f1r24g2,f1r24g3,f1r25r1g1,f1r25r1g2,f1r25r1g3,f1r25r1g4,f1r25r2g1,f1r25r2g2,f1r25r2g3,f1r25r2g4,f1r25_1r1g1,f1r25_1r1g2,f1r25_1r1g3,f1r25_1r1g4,f1r25_1r1g5,f1r25_1r1g6,f1r25_1r1g7,f1r25_1r1g8,f1r25_1r1g9,f1r25_1r2g1,f1r25_1r2g2,f1r25_1r2g3,f1r25_1r2g4,f1r25_1r2g5,f1r25_1r2g6,f1r25_1r2g7,f1r25_1r2g8,f1r25_1r2g9,f1r25_2r1g1,f1r25_2r1g2,f1r25_2r1g3,f1r25_2r2g1,f1r25_2r2g2,f1r25_2r2g3,f1r25_3r1g1,f1r25_3r1g2,f1r25_3r1g3,f1r25_3r1g4,f1r25_3r1g5,f1r25_3r2g1,f1r25_3r2g2,f1r25_3r2g3,f1r25_3r2g4,f1r25_3r2g5,f1r25_4r1g1,f1r25_4r1g2,f1r25_4r1g3,f1r25_4r1g4,f1r25_4r1g5,f1r25_4r2g1,f1r25_4r2g2,f1r25_4r2g3,f1r25_4r2g4,f1r25_4r2g5,f1r26g1,f1r26g2,f1r26g3,f1r26g4,f1r26g5,f1r26g6,f1r27g1,f1r27g2,f1r27g3,f1r27g4,f1r27g5,f1r27g6,f1r28g1,f1r28g2,f1r28g3,f1r28g4,f1r28g5,f1r29,f1r29_1g1,f1r29_1g2,f1r29_1g3,f1r29_1g4,f1r30_1,f1r30_2,f1r30_3,f1r30_4,f1r30_5,f1r30_6,f1r30_7,f1r30_8,f1r30_9,f1r30_10,f1r30_11,f1r30_12,f1r31,f1r32r1,f1r32r2,f1r33g1,f1r33g2,f1r33g3,f1r33g4,f1r33g5,f1r34g1,f1r34g2,f1r34g3,f1r34g4,f1r35g1,f1r35g2,f1r36g1,f1r36g2,f1r37g1,f1r37g2,f1r38g1,f1r38g2,f1r38g3,f1r40,f1_1r5,f1_1r6,f1_1r9,f1_1r10,f1_1r11g1,f1_1r11g2,f1_1r12g1,f1_1r12g2,f1_1r12g3,f1_1r13g1,f1_1r13g2,f1_1r13g3,f1_1r13g4,f1_1r14g1,f1_1r14g2,f1_1r14g3,f1_1r15g1,f1_1r15g2,f1_1r16,f1_1r17g1,f1_1r17g2,f1_1r17g3,f1_1r18g1,f1_1r18g2,f1_1r18_1g1,f1_1r18_1g2,f1_1r19g1,f1_1r19g2,f1_1r20g1,f1_1r20g2,f1_1r21g1,f1_1r21g2,f1_1r22g1,f1_1r22g2,f1_1r23g1,f1_1r23g2,f1_1r23g3,f1_1r23g4,f1_1r24g1,f1_1r24g2,f1_1r25r1,f1_1r25r2,f1_1r25_1r1,f1_1r25_1r2,f1_1r26g1,f1_1r26g2,f1_1r27g1,f1_1r27g2,f1_1r28r1g1,f1_1r28r1g2,f1_1r28r1g3,f1_1r28r1g4,f1_1r28r1g5,f1_1r28r2g1,f1_1r28r2g2,f1_1r28r2g3,f1_1r28r2g4,f1_1r28r2g5,f1_1r29g1,f1_1r29g2,f1_1r29g3,f1_1r30g1,f1_1r30g2,f1_1r31g1,f1_1r31g2,f1_1r31g3,f1_1r32g1,f1_1r32g2,f1_1r32g3,f1_1r32g4,f1_1r32g5,f1_1r32_1g1,f1_1r32_1g2,f1_1r33,f1_1r33_1,f1_1r34,f1_1r34_1,f1_1r35,f1_1r35_1,f1_1r36g1,f1_1r36g2,f1_1r36g3,f1_1r36g4,f1_1r36g5,f1_1r37,f1_2r5,f1_2r6,f1_2r9g1,f1_2r9g2,f1_2r10,f1_2r11g1,f1_2r11g2,f1_2r12,f1_2r13,f1_2r14,raskr
1118,1,5,1,1,2019,1824,11901180029001824,1,19,1180029,1824,1,23502,04.10.2019,20191015,20191015,,80,,,4,,,,1,04.10.2019,04.10.2019,4,158004,Á,,,,,,,,,,1,2,,1,144,18401380000,,2,1001,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,6,11,2,3,28,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210528,20210528,1001,410,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210526,,,1,,,,,,,,,,,,,,,,,,,11,31,,2,16,,,,1,,2,,7,61,,,3,,,,,20210526,20210415,20210415,,,1,1,,20210413,2,7,1
1118,1,5,1,1,2019,2060,11901180029002060,1,19,1180029,2060,1,22974,25.09.2018,20191030,20191031,,12,,,7,1032,113,12,1,30.10.2019,20.09.2018,14,166001,,,,,,,,,,,3,,,1,,18401380000,,2,1100,,45,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,171,,,,,,,,,,,10,,,,1,,,,,,1,,,,,,,,,4,90,,,,2,,,,,,589,,589,,,,,5,20211128,20211128,1100,,,,,,,1,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20211128,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,,,,,,,,,20211128,20211012,20211012,4,,,9,,20211011,5,7,1
1118,1,5,1,1,2019,1634,11901180029001634,1,19,1180029,1634,1,18400,05.08.2019,20190912,20190912,,12,,,7,,,,1,04.09.2019,05.08.2019,22,167001,,,,,,,,,,,2,,3,1,,18401380000,,2,1100,,45,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,161,163,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,20,,,,6,,,,2899,,589,,589,,,,,5,20210813,20210813,1100,,,,,,,,,,,,,,,,,,,,61,,,,589,,2,,11,,156,,6,,,,2899,,52,20210805,,,17,,,,1,,,,,16050.0,,,,,,,,,,,,,,,,,,,,5,,12,,,,,,,,,20210805,20210812,20210812,4,,,9,,20210805,5,12,1
1118,1,5,1,1,2019,1429,11901180029001429,1,19,1180029,1429,1,16231,13.07.2019,20190815,20190815,,12,,,7,,,,1,12.08.2019,13.07.2019,21,115001,,,,,,,,,,,2,,,1,,18401380000,,2,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,136,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,,589,,589,,,,,2,20210720,20210720,1100,,,,3,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,1,,,,,,31,20210713,52,20210824,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,12,,,,,,,,,20210713,20210720,20210720,6,,,9,,20210701,5,12,1
1118,1,5,1,1,2019,1451,11901180029001451,1,19,1180029,1451,1,18931,12.08.2019,20190820,20190820,,80,,,4,,,,1,12.08.2019,11.08.2019,21,161002,Ã,,,,,,,,,,1,2,,1,,18401380000,,2,1100,,241,114,105,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,161,227,,,,,,,,,,,10,,,,2,,,,,,1,,,,,,,,,3,4,,,,5000,,,,90,,589,,589,,,,,2,20210422,20210422,1100,,,,,,,1,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210413,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7,,,,,,,,,20210413,20191008,20191008,1,,,,,20190813,2,7,1
1118,1,5,1,1,2019,1693,11901180029001693,1,19,1180029,1693,1,20898,02.09.2019,20190930,20190930,,80,,,4,,,,1,12.09.2019,02.09.2019,14,158002,À,,,,,,,,,,3,,,1,134,18401380000,,2,1000,,5000,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210429,20210429,1000,430,,,3,,,,,,,1,,,,,,1,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210401,,,1,,,,1,,,,,4126.0,,,,,,,,,,,,,,,,,,,,2,,7,,,,,,,,,20210401,20191008,20191008,3,,1,1,,20191007,2,7,1
1118,1,5,1,1,2019,1501,11901180029001501,1,19,1180029,1501,1,18584,07.08.2019,20190826,20190826,,80,,,4,,,,1,17.08.2019,07.08.2019,3,167002,,,,,,,,,,,3,,3,1,,18401380000,,2,1100,,45,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,12,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,1,20210228,20210228,1100,,,,3,,,1,,,,,,,,,,,,,589,,,,589,,1,,,,1,,1,,,,,,1,20210218,,,1,,,,1,,,,,77100.0,,,,,,,,,,51,,,2,,,,,1,,1,,7,,,,,,,,,20210218,,,,,,,,,,,1
1118,1,5,1,1,2020,198,12001180029000198,1,20,1180029,198,1,1815,25.01.2020,20200131,20200131,,6,,,7,,,,1,30.01.2020,12.04.2019,13,180001,,,,,,,,,,,2,,,2,130,18401380000,591,2,,52620,7103,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210228,20210228,,,,,,,,,,,,,,,,,,,,,229,,,,589,,1,,12,,226,,2,,,,,,31,20210226,,,1,10,,,6,,,,,421092.0,,,,,,,,,,,,,,,,,,,,5,,6,,1009,,,,,,,20210226,,,,,,,,,,,1
1118,1,5,1,1,2020,209,12001180029000209,1,20,1180029,209,1,1654,23.01.2020,20200207,20200207,,123,,,7,,,,1,02.02.2020,08.07.2016,,314011,,,,,,,,,,,2,,,1,,18401380000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210622,20210622,,,,,,,,,,,,1,9,,111,,1,,,,589,,,,589,,1,,,,1,,6,,,,,,52,20210619,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,123,,,,,,,,,20210619,20210731,20210731,4,,,9,,20210303,5,123,1
1118,1,5,1,1,2019,2260,11901180029002260,1,19,1180029,2260,1,25276,25.10.2019,20191130,20191130,,14,,,7,,,,1,24.11.2019,25.10.2019,17,158001,,,,,,,,,,,2,2,,1,134,18401380000,,2,1001,,6000,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210531,20210531,1001,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,62,20210531,63,20210628,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,14,,,,,,,,,20210531,20210531,20210531,4,,,9,,20210524,5,14,1
1118,1,5,1,1,2020,592,12001180029000592,1,20,1180029,592,1,5052,04.03.2020,20200430,20200430,,12,,,7,,110,12,1,03.04.2020,28.02.2020,16,158010,,,,,,,,,,,2,,,1,134,18401380000,,2,1000,,66,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210219,20210219,1000,,,,,,,,,,,1,,,202,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210218,,,1,,,,1,,,,,1122.0,,,,,,,,,,,,,,,,,,,,2,,12,,,,,,,,,20210218,,,,,,,,,,,1
1118,1,5,1,1,2020,10,12001180029000010,1,20,1180029,10,1,28612,06.12.2019,20200114,20200114,,80,,,4,,,,1,04.01.2020,30.11.2019,,159002,,,,,,,,,,,3,,,1,,18401380000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,227,161,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,2899,,589,,589,,,,,2,20210831,20210831,,,,,,,,,,,,,,,,,,,,,29,,,,589,,1,,,,155,,2,,,,,,1,20210831,9,20211109,1,,,,1,,,,,76000.0,,,,,,,,,,,,,2,,,,,1,,2,15,7,,,,,,,,,20210831,20210831,20210831,4,,,1,,20200104,2,7,1
1118,1,5,1,1,2020,333,12001180029000333,1,20,1180029,333,1,3755,17.02.2020,20200221,20200225,,80,,,4,,,,1,17.02.2020,04.02.2020,,158003,Ã,,,,,,,,,,1,,3,1,105,18401380000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,50,,,,,161,165,,,,,137,,,,,,,,,,1,,,,,,1,,,,,,,,,4,3,,,,5000,,,,,,589,,589,,,,,2,20210331,20210331,,,,,,,,,,,,1,,,102,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210331,,,1,,,,1,,,,,40000.0,,,,,,,,,,51,,,2,,,,,1,,2,,7,,1309,,,,,,,20210331,20210318,20210318,,,1,1,,20210317,2,7,1
1118,1,5,1,1,2019,2396,11901180029002396,1,19,1180029,2396,1,26530,11.11.2019,20191223,20191223,,12,,,7,,,,1,11.12.2019,11.11.2019,4,112002,Ç,,,,,,,,,,3,,,1,105,18401380000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,161,,,,,,136,,,,,,,,,,1,,,,,,1,,,,,,,,,4,9,,,,2,,,,,,589,,589,,,,,5,20210127,20210127,,,,,,,,1,,,,1,,,202,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210127,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,12,,,,,,,,,20210127,20191231,20191231,4,,,9,,20191226,5,12,1
1118,1,5,1,1,2020,1554,12001180029001554,1,20,1180029,1554,1,19497,18.08.2020,20200831,20200831,,12,,,7,,,,1,27.08.2020,21.07.2020,,160002,,,,,,,,,,,3,,,1,105,18401380000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,226,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,2899,,589,,589,,,,,2,20210126,20210126,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210121,,,1,,,,1,,,,,6500.0,,,,,,,,,,,,,,,,,,,,2,,12,,,,,,,,,20210121,20201127,20201127,,,1,1,,20201103,2,12,1
1118,1,5,1,1,2020,813,12001180029000813,1,20,1180029,813,1,7546,03.04.2020,20200513,20200513,,14,,,7,,110,14,1,03.05.2020,03.04.2020,,228001,,,,,,,,,,,2,,6,1,,18401380000,,2,,,8,,,,,,,,,,,,,,,,,2407,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,,,,,101,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210531,20210531,,,,,2,,,6,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210527,,,2,,,,,,,,,,,,,,,,,,,41,51,,2,,,,,1,,2,,14,,,,,,,,,20210527,20200518,20200518,6,,,9,,20200515,5,14,1
1118,1,5,1,1,2020,1575,12001180029001575,1,20,1180029,1575,1,18370,05.08.2020,20200911,20200911,,1,,,7,,,,1,03.09.2020,04.09.2019,,327004,,,,,,,,,,,3,,,1,139,18401380000,722,2,,80303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,130,151,777,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20210609,20210609,,,,,2,7,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,7012,,,,2399,,1,20210603,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,20210603,,,,,,,,,,,1
1118,1,5,1,1,2020,1133,12001180029001133,1,20,1180029,1133,1,5212,06.03.2020,20200630,20200630,,12,,,7,1033,213,12,1,29.06.2020,09.03.2020,,112001,,,,,,,,,,,2,,,1,105,18401380000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,5,20210531,20210531,,,,,,,,1,,,,1,,,200,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210531,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,12,,,,,,,,,20210531,,,,,,,,,,,1
1118,1,5,1,1,2020,1375,12001180029001375,1,20,1180029,1375,1,17767,29.07.2020,20200731,20200731,,12,,,7,,,,1,30.07.2020,26.07.2020,,158010,,,,,,,,,,,2,,,1,134,18401380000,,2,1000,,228,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20211130,20211130,1000,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20211129,,,1,,,,1,,,,,1778.0,,,,,,,,,,11,,,,,,,,,,2,,12,,,,,,,,,20211129,20211124,20211124,3,,1,1,,20211112,2,12,1
1118,1,5,1,1,2020,1750,12001180029001750,1,20,1180029,1750,1,20813,02.09.2020,20201012,20201012,,12,,,7,,,,1,01.10.2020,02.09.2020,13,161001,,,,,,,,,,,3,,,1,134,18401380000,,2,1000,,5000,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210430,20210430,1000,,,,,,,,,,,1,,,102,,1,,,,589,,,,589,,1,,,,155,,2,,,,,,31,20210430,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,12,,,,,,,,,20210430,,,,,,,,,,,1
1118,1,5,1,1,2020,1725,12001180029001725,1,20,1180029,1725,1,22886,27.09.2020,20200930,20200930,,80,,,7,,,,1,27.09.2020,27.09.2020,17,161001,,,,,,,,,,,3,,,1,,18401380000,,2,1100,,75,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,10,28,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,2899,,589,,589,,,,,2,20210225,20210225,1100,,,,,,,,,,,1,9,8,111,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210225,,,1,,,,1,,,,,18974.0,,,,,,,,,,11,,,2,,,,,1,,2,,7,,1312,,,,,,,20210225,20210728,20210728,1,,,4,,20210225,2,7,1
1118,1,5,1,1,2020,1246,12001180029001246,1,20,1180029,1246,1,16491,15.07.2020,20200722,20200722,,12,,,7,,,,1,15.07.2020,30.06.2020,12,158001,,,,,,,,,,,2,,,1,134,18401380000,,2,1000,,228,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210426,20210426,1000,,,,,,,6,,,,1,,,102,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210422,,,1,,,,1,,,,,3215.0,,,,,,,,,,11,41,,2,,,,,1,,2,,12,,,,,,,,,20210422,20200722,20200722,4,,,9,,20200715,5,12,1
1118,1,5,1,1,2020,1687,12001180029001687,1,20,1180029,1687,1,22368,21.09.2020,20200928,20200928,,80,,,4,,,,1,21.09.2020,18.09.2020,15,158002,ÁÂ,,,,,,,,,,3,,3,1,102,18401380000,,2,,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,228,,,,,,,,,,,,11,2,28,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210716,20210716,,,,,,,,,,,,1,,,102,,1,,,,589,,,,589,,5,,,,1,,2,,,,,,1,20210716,,,1,,,,1,,,,,12000.0,,,,,,,,,,,,,2,16,,,,1,,2,,7,64,,,3,,,,,20210716,,,,,,,,,,,1
1118,1,5,1,1,2020,1742,12001180029001742,1,20,1180029,1742,1,23029,29.09.2020,20200930,20200930,,80,,,4,,,,1,29.09.2020,21.09.2020,13,158002,ÂÃ,,,,,,,,,,3,,3,1,,18401380000,,2,,,114,4,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,1,,,,,,,,,,,10,,,,1,,,,,,,,,,,,,,,,,,,,5000,,,,,,589,,589,,,,,2,20210331,20210331,,,,,2,,,5,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210331,,,1,,,,1,,,,,10000.0,,,,,,,,,,,,,,,,,,,,2,,7,,1309,,,,,,,20210331,20201208,20201208,,,1,1,,20201205,2,7,1
1118,1,5,1,1,2020,1053,12001180029001053,1,20,1180029,1053,1,11140,15.05.2020,20200617,20200617,,12,,,7,,,,1,14.06.2020,06.02.2020,,327003,,,,,,,,,,,2,,,1,510,18401380000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210730,20210730,,,,,,,,,,,,1,9,,,,,,,,61,,,,589,,1,,1,,156,,2,,,,,,31,20210727,,,17,,,,,,,,,,,,,,,,,,,11,,,2,,,,,1,,5,,12,,,,,,,,,20210727,20210611,20210611,4,,,9,,20210603,5,12,1
1118,2,5,1,1,2020,28,12002180038000028,1,20,2180038,28,1,29,03.02.2020,20200316,20200316,,69,1,,3,,,,1,04.03.2020,31.12.2017,,199001,,,,,,,,,,,2,,1,3,,18401380000,165,2,,75114,4,,,,,,11,,,4,,,,28829046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,115,156,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20210406,20210406,,,,,,,,,,,,,,,,,,1,,,589,,,,589,,1,,,,1,,7012,,,,192399,,1,20210329,,,22,1,,,3,,,,,19565039.0,,,,,,,,,,,,,2,,,,,1,,1,,69,,,,,,,,,20210329,,,,,,,,,,,1
1118,2,5,1,1,1996,509347,19600180000509347,1,96,180000,509347,1,999,05.02.1996,19961229,19961229,,1,,,3,,,,1,05.02.1996,05.02.1996,,105001,,,,,,,,,,,4,,,1,105,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,,,,,,,,,4,,,,,,,,,,,589,,589,,,,,1,20210727,20210727,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,139,,2,,,,,,1,20210720,52,20211109,17,,,,,,,,,,,,,,,,,,,11,41,,2,,,,,1,,1,15,1,,,,,,,,,20210720,,,,,,,,,,,1
1118,1,5,1,1,2020,1895,12001180029001895,1,20,1180029,1895,1,25111,28.10.2020,20201031,20201031,,80,,,4,,,,1,28.10.2020,27.09.2020,15,158002,Â,,,,,,,,,,3,,3,1,,18401380000,,2,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,10,,,,1,,,,,,,,,,,,,,,10,,,,,2,,,,,,589,,589,,,,,2,20210331,20210331,1100,,,,2,,,1,5,,,1,6,,102,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210331,,,1,,,,1,,,,,17000.0,,,,,,,,,,,,,,,,,,,,2,,7,64,,,,,,,,20210331,,,,,,,,,,,1
1118,1,5,1,1,2020,1952,12001180029001952,1,20,1180029,1952,1,25421,31.10.2020,20201031,20201031,,80,,,4,,,,1,31.10.2020,31.10.2020,22,158003,À,,,,,,,,,,1,,,1,112,18401380000,,2,,,95,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,161,228,,,,,,,,,,6,11,12,14,28,1,,,,,,1,,,,,,,,,4,3,,,,6,,,,2899,,589,,589,,,,,2,20210716,20210716,,410,,,,,,5,,,,1,,,202,102,1,,,,589,,,,589,,5,,,,1,,2,,,,,,1,20210716,,,1,,,,1,,,,,13500.0,,,,,,,,,,11,41,,,,,,,,,2,,7,,,,3,,,,,20210716,,,,,,,,,,,1
1118,1,6,1,1,2016,61575,11600180000061575,1,16,180000,61575,1,16972,24.09.2016,20161013,20161013,,11,,,7,,,,1,12.10.2016,06.05.2016,1,264010,,,,,,,,,,,2,,,1,,18401385000,,2,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210830,20210830,1100,,,,,,,1,,,,,,,,,,,,,589,,,,589,,,,,,,,2,,,,,,52,20210819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,11,,,,,,,,,20210830,,,,,,,,,,,1
1118,8,6,1,1,2017,40,11708180042000040,1,17,8180042,40,1,86,09.10.2017,20171026,20171026,,82,,,25,,,,1,11.10.2017,01.01.2017,,157001,,,,,,,,,,,2,,,1,,18401385000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,2,,,,,2,,,,,,589,,589,,,,,25,20211130,20211130,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,,,2,,,,,,52,20211125,,,1,,,,25,,,,,127662.0,,,,,,,,,,,,,,,,,,,,25,,82,,,,,,,,,20211130,,,,,,,,,,,1
